notas_tecnicas_id,id_nota_hoja,nombre_nota,procedimiento_id,cups,nombre_procedimiento,tarifa
495,4,EMSSANAR SUBSIDIADO,214,902224,GLUCOSA CURVA DE TOLERANCIA. -- EXCY : 90. 3. 8. 84 - 90. 3. 8. 85 - 90. 3. 8. 86 - 90. 3. 8. 87 - 90. 3. 8. 88 - 90. 3. 8. 89 - 90. 3. 8. 90 - 90. 3. 8. 91 - 90. 3. 8. 92 - 90. 3. 8. 93 Y 90. 3. 8. 94,0.00
496,4,EMSSANAR SUBSIDIADO,215,903026,MICROALBUMINURIA AUTOMATIZADA EN ORINA PARCIAL,0.00
497,4,EMSSANAR SUBSIDIADO,217,903028,LIPASA,0.00
498,4,EMSSANAR SUBSIDIADO,218,903426,HEMOGLOBINA GLICOSILADA AUTOMATIZADA,0.00
499,4,EMSSANAR SUBSIDIADO,219,903427,HEMOGLOBINA GLICOSILADA MANUAL O SEMIAUTOMATIZADA,0.00
500,4,EMSSANAR SUBSIDIADO,220,903801,ACIDO URICO EN SUERO U OTROS FLUIDOS,0.00
501,4,EMSSANAR SUBSIDIADO,221,903802,ACIDO URICO EN ORINA DE 24 HORAS,0.00
502,4,EMSSANAR SUBSIDIADO,222,903803,ALBUMINA EN SUERO U OTROS FLUIDOS,0.00
503,4,EMSSANAR SUBSIDIADO,223,903804,TRANSAMINASA GLUTAMICO - PIRUVICA [ ALANINO AMINO TRANSFERASA ],0.00
504,4,EMSSANAR SUBSIDIADO,224,903805,AMILASA EN SUERO U OTROS FLUIDOS,0.00
505,4,EMSSANAR SUBSIDIADO,225,903809,BILIRRUBINAS TOTAL Y DIRECTA,0.00
506,4,EMSSANAR SUBSIDIADO,227,903815,COLESTEROL DE ALTA DENSIDAD,0.00
507,4,EMSSANAR SUBSIDIADO,230,903818,COLESTEROL TOTAL,0.00
508,4,EMSSANAR SUBSIDIADO,231,903822,CREATINA,0.00
509,4,EMSSANAR SUBSIDIADO,232,903823,CREATININA DEPURACION,0.00
510,4,EMSSANAR SUBSIDIADO,233,903824,CREATININA EN ORINA DE 24 HORAS,0.00
511,4,EMSSANAR SUBSIDIADO,234,903826,CUERPOS CETONICOS O CETONAS EN ORINA,0.00
592,4,EMSSANAR SUBSIDIADO,235,903828,DESHIDROGENASA LACTICA,0.00
512,4,EMSSANAR SUBSIDIADO,236,903830,TOXOPLASMA GONDII ANTICUERPOS IG G AUTOMATIZADO,0.00
513,4,EMSSANAR SUBSIDIADO,237,903833,FOSFATASA ALCALINA,0.00
514,4,EMSSANAR SUBSIDIADO,238,903840,GLUCOSA EN ORINA,0.00
515,4,EMSSANAR SUBSIDIADO,239,903841,GLUCOSA EN SUERO U OTRO FLUIDO DIFERENTE A ORINA,0.00
516,4,EMSSANAR SUBSIDIADO,240,903842,GLUCOSA PRE Y POST CARGA DE GLUCOSA,0.00
517,4,EMSSANAR SUBSIDIADO,241,903843,GLUCOSA PRE Y POST PRANDIAL,0.00
518,4,EMSSANAR SUBSIDIADO,242,903844,GLUCOSA CURVA DE TOLERANCIA,0.00
519,4,EMSSANAR SUBSIDIADO,243,903845,GLUCOSA TEST O’ SULLIVAN,0.00
520,4,EMSSANAR SUBSIDIADO,244,903847,LIPASA,0.00
521,4,EMSSANAR SUBSIDIADO,245,903856,NITROGENO UREICO,0.00
522,4,EMSSANAR SUBSIDIADO,246,903857,NITROGENO UREICO [BUN] EN ORINA DE 24 H +,0.00
523,4,EMSSANAR SUBSIDIADO,247,903859,POTASIO EN SUERO U OTROS FLUIDOS,0.00
524,4,EMSSANAR SUBSIDIADO,249,903863,PROTEINAS TOTALES EN SUERO Y OTROS FLUIDOS,0.00
525,4,EMSSANAR SUBSIDIADO,250,903864,SODIO EN SUERO U OTROS FLUIDOS,0.00
526,4,EMSSANAR SUBSIDIADO,251,903866,TRANSAMINASA GLUTAMICO-PIRUVICA [ALANINO AMINO TRANSFERASA],0.00
527,4,EMSSANAR SUBSIDIADO,252,903867,TRANSAMINASA GLUTAMICO OXALACETICA [ASPARTATO AMINO TRANSFERASA],0.00
528,4,EMSSANAR SUBSIDIADO,253,903868,TRIGLICERIDOS,0.00
529,4,EMSSANAR SUBSIDIADO,254,903869,UREA EN SANGRE U OTROS FLUIDOS,0.00
530,4,EMSSANAR SUBSIDIADO,255,903876,CREATININA EN ORINA PARCIAL,0.00
333,4,EMSSANAR SUBSIDIADO,256,903883,GLUCOSA SEMIAUTOMATIZADA [GLUCOMETRIA],0.00
531,4,EMSSANAR SUBSIDIADO,257,903895,CREATININA EN SUERO U OTROS FLUIDOS,0.00
532,4,EMSSANAR SUBSIDIADO,260,904508,GONADOTROPINA CORIONICA SUBUNIDAD BETA CUALITATIVA PRUEBA DE EMBARAZO EN ORINA O SUERO,0.00
533,4,EMSSANAR SUBSIDIADO,261,904902,HORMONA ESTIMULANTE DEL TIROIDES,0.00
534,4,EMSSANAR SUBSIDIADO,265,906039,TREPONEMA PALLIDUM ANTICUERPOS (PRUEBA TREPONEMICA) MANUAL O SEMIAUTOMATIZADA O AUTOMATIZADA,0.00
535,4,EMSSANAR SUBSIDIADO,266,906127,TOXOPLASMA GONDII ANTICUERPOS IG G AUTOMATIZADO,0.00
536,4,EMSSANAR SUBSIDIADO,267,906129,TOXOPLASMA GONDII ANTICUERPOS IG M AUTOMATIZADO,0.00
537,4,EMSSANAR SUBSIDIADO,270,906207,DENGUE ANTICUERPOS IG G,0.00
538,4,EMSSANAR SUBSIDIADO,271,906208,DENGUE ANTICUERPOS IG M,0.00
457,4,EMSSANAR SUBSIDIADO,434,9062081,CULTIVO ESPECIAL PARA OTROS MICROORGANISMOS EN CUALQUIER MUESTRA,0.00
591,4,EMSSANAR SUBSIDIADO,435,9062082,SUTURA DE LACERACION DE ENCIA - MENOR DE TRES CENTIMETROS,0.00
539,4,EMSSANAR SUBSIDIADO,274,906218,HEPATITIS B ANTIGENO E [ AG HBE ] SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
540,4,EMSSANAR SUBSIDIADO,275,906220,SARS COV 2 [ COVID - 19 ] ANTIGENO,0.00
541,4,EMSSANAR SUBSIDIADO,276,906221,PROTEINA C REACTIVA MANUAL O SEMIAUTOMATIZADO,0.00
542,4,EMSSANAR SUBSIDIADO,277,906222,PRUEBA NO TREPONEMICA MANUAL,0.00
543,4,EMSSANAR SUBSIDIADO,278,906223,COPROLOGICO,0.00
544,4,EMSSANAR SUBSIDIADO,283,906249,COPROLOGICO POR CONCENTRACION,0.00
455,4,EMSSANAR SUBSIDIADO,457,906249PR,PRUEBA DE MEZCLAS DEL TIEMPO DE TROMBOPLASTINA PARCIAL,0.00
545,4,EMSSANAR SUBSIDIADO,285,906270,COPROSCOPICO. -- INCY : PH - SANGRE OCULTA - AZUCARES REDUCTORES - ACTIVIDAD DE TRIPSINA Y PARASITOS,0.00
546,4,EMSSANAR SUBSIDIADO,286,906271,FROTIS RECTAL ( IDENTIFICACION DE TROFOZOITOS ),0.00
547,4,EMSSANAR SUBSIDIADO,287,906304,SANGRE OCULTA EN MATERIA FECAL [ GUAYACO O EQUIVALENTE ],0.00
548,4,EMSSANAR SUBSIDIADO,288,906317,SANGRE OCULTA EN MATERIA FECAL ( DETERMINACION DE HEMOGLOBINA HUMANA ESPECIFICA ),0.00
549,4,EMSSANAR SUBSIDIADO,289,906318,UROANALISIS,0.00
550,4,EMSSANAR SUBSIDIADO,290,906340,UROBILINOGENO EN ORINA PARCIAL,0.00
599,4,EMSSANAR SUBSIDIADO,291,906610,ANTIGENO ESPECIFICO DE PROSTATA SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
551,4,EMSSANAR SUBSIDIADO,293,906914,IDENTIFICACION DE OTRO VIRUS ( ESPECIFICA ) POR PRUEBAS MOLECULARES,0.00
552,4,EMSSANAR SUBSIDIADO,294,906915,COOMBS DIRECTO FRACCIONADO MONOESPECIFICO ( INMUNOGLOBULINAS Y FRACCIONES DEL COMPLEMENTO ) POR MICROTECNICA,0.00
553,4,EMSSANAR SUBSIDIADO,296,907002,COOMBS DIRECTO FRACCIONADO MONOESPECIFICO ( INMUNOGLOBULINAS Y FRACCIONES DEL COMPLEMENTO ) EN TUBO,0.00
554,4,EMSSANAR SUBSIDIADO,297,907003,COOMBS DIRECTO CUALITATIVO POR MICROTECNICA,0.00
555,4,EMSSANAR SUBSIDIADO,298,907004,COOMBS DIRECTO CUALITATIVO EN TUBO,0.00
556,4,EMSSANAR SUBSIDIADO,299,907005,HEMOCLASIFICACION SISTEMA RH [ ANTIGENO RH D ] POR MICROTECNICA,0.00
557,4,EMSSANAR SUBSIDIADO,300,907008,HEMOCLASIFICACION SISTEMA RH [ ANTIGENO RH D ] EN TUBO,0.00
558,4,EMSSANAR SUBSIDIADO,301,907009,HEMOCLASIFICACION SISTEMA ABO DIRECTA [ HEMOCLASIFICACION GLOBULAR ] POR MICROTECNICA,0.00
559,4,EMSSANAR SUBSIDIADO,302,907106,HEMOCLASIFICACION SISTEMA ABO DIRECTA [ HEMOCLASIFICACION GLOBULAR ] EN TUBO,0.00
560,4,EMSSANAR SUBSIDIADO,303,907107,HEMOCLASIFICACION SISTEMA ABO INVERSA [ HEMOCLASIFICACION SERICA ] POR MICROTECNICA,0.00
561,4,EMSSANAR SUBSIDIADO,305,908856,HEMOCLASIFICACION SISTEMA ABO INVERSA [ HEMOCLASIFICACION SERICA ] EN TUBO,0.00
600,4,EMSSANAR SUBSIDIADO,476,90DS02,ELECTROCARDIOGRAMA DE RITMO O DE SUPERFICIE,0.00
562,4,EMSSANAR SUBSIDIADO,306,911007,TERAPIA RESPIRATORIA INTEGRAL. -- INCY : PERCUSION - VIBRACION - DRENAJE POSTURAL - SUCCION - MICRONEBULIZACION - ACELERADOR DE FLUJO - TOS ASISTIDA O EJERCICIOS RESPIRATORIOS,0.00
563,4,EMSSANAR SUBSIDIADO,307,911008,TERAPIA FISICA INTEGRAL. -- INCY : ACTIVIDADES PROPIAS A EJECUTAR EN LOS COMPONENTES SENSORIOMOTORES DEL DESEMPEAO - EJERCICIOS TERAPEUTICOS - ESTIMULACION - MECANOTERAPIA - MEDIOS FISICOS ( HIDROTERAPIA - CRIOTERAPIA - CALOR HUMEDO ) - ELECTROTERAPIA ( B,0.00
564,4,EMSSANAR SUBSIDIADO,308,911009,RADIOGRAFIA DE CRANEO SIMPLE,0.00
565,4,EMSSANAR SUBSIDIADO,309,911010,RADIOGRAFIA DE CARA ( PERFILOGRAMA ). -- INCY : CON CEFALOSTATO,0.00
566,4,EMSSANAR SUBSIDIADO,310,911015,RADIOGRAFIA DE SENOS PARANASALES,0.00
567,4,EMSSANAR SUBSIDIADO,311,911016,RADIOGRAFIA DE COLUMNA TORACICA,0.00
568,4,EMSSANAR SUBSIDIADO,312,911017,RADIOGRAFIA DE COLUMNA LUMBOSACRA,0.00
569,4,EMSSANAR SUBSIDIADO,313,911018,RADIOGRAFIA DE TORAX ( P. A. O A. P. Y LATERAL - DECUBITO LATERAL - OBLICUAS O LATERAL ),0.00
570,4,EMSSANAR SUBSIDIADO,314,911019,RADIOGRAFIA DE ABDOMEN SIMPLE,0.00
571,4,EMSSANAR SUBSIDIADO,315,911020,RADIOGRAFIA DE HUMERO,0.00
573,4,EMSSANAR SUBSIDIADO,316,931001,RADIOGRAFIA DE PIE ( AP - LATERAL Y OBLICUA ),0.00
357,4,EMSSANAR SUBSIDIADO,318,935001,TAPONAMIENTO VAGINAL,0.00
358,4,EMSSANAR SUBSIDIADO,319,935101,INSERCION DE DISPOSITIVO EN URETRA,0.00
359,4,EMSSANAR SUBSIDIADO,320,935301,LAVADO GASTRICO PARA HIPOTERMIA O CONGELACION GASTRICA,0.00
360,4,EMSSANAR SUBSIDIADO,321,935302,IRRIGACION Y LAVADO DEL OJO,0.00
361,4,EMSSANAR SUBSIDIADO,323,935304,LAVADO E IRRIGACION DE OIDOS,0.00
362,4,EMSSANAR SUBSIDIADO,324,935305,SUSTITUCION DE TAPON NASAL,0.00
363,4,EMSSANAR SUBSIDIADO,325,935306,EXTRACCION DE TAPON NASAL,0.00
364,4,EMSSANAR SUBSIDIADO,327,935701,RETIRO DE SUTURAS DE CABEZA Y CUELLO ( RETIRO DE PUNTOS ),0.00
365,4,EMSSANAR SUBSIDIADO,329,936801,RETIRO DE SUTURAS DE TORAX ( RETIRO DE PUNTOS ),0.00
366,4,EMSSANAR SUBSIDIADO,331,939402,EXTRACCION DE TAPON ( MECHA ) VAGINAL O VULVAR,0.00
572,4,EMSSANAR SUBSIDIADO,332,939403,RADIOGRAFIA DE PUAO O MUAECA,0.00
430,4,EMSSANAR SUBSIDIADO,333,943102,VACUNACION COMBINADA CONTRA HAEMOPHILUS INFLUENZA TIPO B - DIFTERIA - TETANOS - TOS FERINA Y HEPATITIS B ( PENTAVALENTE ),0.00
431,4,EMSSANAR SUBSIDIADO,334,944002,VACUNACION CONTRA POLIOMIELITIS ( VOP O IVP ),0.00
432,4,EMSSANAR SUBSIDIADO,335,944102,VACUNACION CONTRA HEPATITIS A,0.00
433,4,EMSSANAR SUBSIDIADO,336,944202,VACUNACION CONTRA HEPATITIS B,0.00
399,4,EMSSANAR SUBSIDIADO,337,950601,OBTURACION TEMPORAL POR DIENTE,0.00
367,4,EMSSANAR SUBSIDIADO,340,961401,EXTRACCION DE SUTURAS DE PARED ABDOMINAL,0.00
368,4,EMSSANAR SUBSIDIADO,341,961601,EXTRACCION SIN INCISION DE CUERPO EXTRAAO DE CONDUCTO AUDITIVO EXTERNO,0.00
369,4,EMSSANAR SUBSIDIADO,342,963101,EXTRACCION SIN INCISION DE CUERPO EXTRAAO INTRALUMINAL DE LA VAGINA,0.00
334,4,EMSSANAR SUBSIDIADO,343,963301,SUTURA O REPARACION DE LACERACION ( HERIDA ) EN LABIOS DE MAS DE CINCO CENTIMETROS,0.00
335,4,EMSSANAR SUBSIDIADO,345,963901,DERECHOS DE SALA DE CURACIONES O PROCEDIMIENTOS,0.00
370,4,EMSSANAR SUBSIDIADO,346,965101,ADMINISTRACION DE TOXOIDE DE TETANOS. -- EXCY : ADMINISTRACION DE ANTITOXINA TETANICA ( 99. 4. 1. ) - VACUNAS COMBINADA QUE LO INCLUYEN,0.00
371,4,EMSSANAR SUBSIDIADO,347,965201,VACUNACION CONTRA RABIA,0.00
336,4,EMSSANAR SUBSIDIADO,348,965301,DERECHOS DE SALA DE PEQUEAA CIRUGIA ( SUTURAS ),0.00
372,4,EMSSANAR SUBSIDIADO,355,972101,TRASLADO TERRESTRE BASICO DE PACIENTES - SIMPLE ORITO ( PUTUMAYO ) A PASTO ( NARIAO ),0.00
421,4,EMSSANAR SUBSIDIADO,356,972201,PSICOTERAPIA DE PAREJA POR PSICOLOGIA,0.00
373,4,EMSSANAR SUBSIDIADO,357,973201,TRASLADO TERRESTRE BASICO DE PACIENTES - SIMPLE ORITO ( PUTUMAYO ) A MOCOA ( PUTUMAYO ),0.00
374,4,EMSSANAR SUBSIDIADO,358,973801,TRASLADO TERRESTRE BASICO DE PACIENTES - SIMPLE ORITO ( PUTUMAYO ) A PUERTO ASIS ( PUTUMAYO ),0.00
375,4,EMSSANAR SUBSIDIADO,359,974301,TRASLADO TERRESTRE BASICO DE PACIENTES - SIMPLE ORITO ( PUTUMAYO ) A VALLE DEL GUAMUEZ ( PUTUMAYO ),0.00
393,4,EMSSANAR SUBSIDIADO,361,977101,EXODONCIA DE DIENTE TEMPORAL UNIRRADICULAR,0.00
376,4,EMSSANAR SUBSIDIADO,362,977501,TRASLADO TERRESTRE BASICO DE PACIENTES - SIMPLE ORITO ( PUTUMAYO ) A COLON ( PUTUMAYO ),0.00
377,4,EMSSANAR SUBSIDIADO,363,978301,INTERNACION ADULTOS COMPLEJIDAD BAJA HABITACION MULTIPLE,0.00
378,4,EMSSANAR SUBSIDIADO,364,981101,ATENCION ( VISITA ) DOMICILIARIA - POR ENFERMERIA. -- INCY : PROCEDIMIENTOS REALIZADOS POR ENFERMERA PROFESIONAL O AUXILIAR DE ENFERMERIA BAJO SU ESTRICTA SUPERVISION,0.00
379,4,EMSSANAR SUBSIDIADO,366,981701,CONSULTA DE CONTROL O DE SEGUIMIENTO POR NUTRICION Y DIETETICA,0.00
390,4,EMSSANAR SUBSIDIADO,391,990211,CONSULTA DE PRIMERA VEZ POR NUTRICION Y DIETETICA,0.00
434,4,EMSSANAR SUBSIDIADO,400,993102,VACUNACION CONTRA FIEBRE AMARILLA,0.00
435,4,EMSSANAR SUBSIDIADO,402,993104,VACUNACION CONTRA SARAMPION. -- EXCY : VACUNACION COMBINADA CONTRA SARAMPION - PAROTIDITIS Y RUBEOLA [ SRP ] ( TRIPLE VIRAL ) ( 99. 3. 5. 22 ),0.00
436,4,EMSSANAR SUBSIDIADO,403,993105,VACUNACION CONTRA PAROTIDITIS. -- EXCY : VACUNACION COMBINADA CONTRA SARAMPION - PAROTIDITIS Y RUBEOLA [ SRP ] ( TRIPLE VIRAL ) ( 99. 3. 5. 22 ),0.00
437,4,EMSSANAR SUBSIDIADO,404,993106,VACUNACION CONTRA RUBEOLA. -- EXCY : VACUNACION COMBINADA CONTRA SARAMPION - PAROTIDITIS Y RUBEOLA [ SRP ] ( TRIPLE VIRAL ) ( 99. 3. 5. 22 ),0.00
380,4,EMSSANAR SUBSIDIADO,405,993107,CONSEJERIA EN VIH,0.00
438,4,EMSSANAR SUBSIDIADO,406,993120,VACUNACION CONTRA VARICELA,0.00
439,4,EMSSANAR SUBSIDIADO,407,993122,VACUNACION CONTRA INFLUENZA,0.00
440,4,EMSSANAR SUBSIDIADO,408,993130,VACUNACION CONTRA ROTAVIRUS,0.00
441,4,EMSSANAR SUBSIDIADO,409,993501,VACUNACION COMBINADA CONTRA SARAMPION Y RUBEOLA [ SR ] ( DOBLE VIRAL ),0.00
442,4,EMSSANAR SUBSIDIADO,410,993502,VACUNACION COMBINADA CONTRA SARAMPION - PAROTIDITIS Y RUBEOLA [ SRP ] ( TRIPLE VIRAL ),0.00
443,4,EMSSANAR SUBSIDIADO,411,993503,ADMINISTRACION DE ANTITOXINA TETANICA,0.00
444,4,EMSSANAR SUBSIDIADO,412,993504,ADMINISTRACION DE ANTITOXINA DIFTERICA,0.00
381,4,EMSSANAR SUBSIDIADO,413,993505,VACUNACIÓN CONTRA RABIA,0.00
445,4,EMSSANAR SUBSIDIADO,414,993506,VIH - PRUEBA RAPIDA,0.00
446,4,EMSSANAR SUBSIDIADO,415,993507,HEPATITIS B - PRUEBA RAPIDA,0.00
447,4,EMSSANAR SUBSIDIADO,416,993508,DENGUE - ANTICUERPOS [ IG G - IG M ] - PRUEBA RAPIDA,0.00
448,4,EMSSANAR SUBSIDIADO,417,993509,ANTIBIOGRAMA ( DISCO ),0.00
449,4,EMSSANAR SUBSIDIADO,418,993510,ANTIBIOGRAMA CONCENTRACION MINIMA INHIBITORIA METODO AUTOMATIZADO,0.00
450,4,EMSSANAR SUBSIDIADO,419,993512,ANTIBIOGRAMA CONCENTRACION MINIMA INHIBITORIA METODO MANUAL,0.00
451,4,EMSSANAR SUBSIDIADO,421,993520,BACILOSCOPIA COLORACION ACIDO ALCOHOL - RESISTENTE [ ZIEHL - NEELSEN ],0.00
452,4,EMSSANAR SUBSIDIADO,422,993522,COLORACION ACIDO ALCOHOL RESISTENTE MODIFICADA Y LECTURA. -- INCY : ISOSPORA BELLI - CRYPTOSPORIDIUM - ENTRE OTROS,0.00
453,4,EMSSANAR SUBSIDIADO,423,994101,COLORACION AZUL DE METILENO Y LECTURA PARA CUALQUIER MUESTRA,0.00
454,4,EMSSANAR SUBSIDIADO,424,994301,COLORACION GIEMSA Y LECTURA,0.00
422,4,EMSSANAR SUBSIDIADO,427,997002,CONTROL DE PLACA BACTERIANA,0.00
423,4,EMSSANAR SUBSIDIADO,428,997103,PSICOTERAPIA DE GRUPO POR PSICOLOGIA,0.00
424,4,EMSSANAR SUBSIDIADO,430,997106,VACUNACION CONTRA TUBERCULOSIS [ BCG ],0.00
425,4,EMSSANAR SUBSIDIADO,431,997107,VACUNACION CONTRA HAEMOPHILUS INFLUENZA TIPO B,0.00
426,4,EMSSANAR SUBSIDIADO,432,997301,ADMINISTRACION DE TOXOIDE DIFTERICO. -- EXCY : ADMINISTRACION DE ANTITOXINA DIFTERICA ( 99. 4. 3. ) - VACUNAS COMBINADA QUE LO INCLUYEN,0.00
337,4,EMSSANAR SUBSIDIADO,568,P0000778,SALA EDA ( ENFERMEDAD DIARREICA AGUDA ),0.00
338,4,EMSSANAR SUBSIDIADO,569,P0000779,SALA IRA ( INFECCION RESPIRATORIA AGUDA ),0.00
339,4,EMSSANAR SUBSIDIADO,575,P0001621,SUTURA DE HERIDA UNICA - EN AREA GENERAL,0.00
382,4,EMSSANAR SUBSIDIADO,578,T0000709,CONSULTA DE CONTROL O DE SEGUIMIENTO POR ENFERMERIA,0.00
383,4,EMSSANAR SUBSIDIADO,579,T0000710,EXTRACCION DE DISPOSITIVO ANTICONCEPTIVO INTRAUTERINO ( DIU ),0.00
384,4,EMSSANAR SUBSIDIADO,580,T0000711,INSERCION DE DISPOSITIVO INTRAUTERINO ANTICONCEPTIVO [ DIU ],0.00
385,4,EMSSANAR SUBSIDIADO,581,T0000712,EXTRACCION DE ANTICONCEPTIVOS SUBDERMICOS POR INCISION,0.00
386,4,EMSSANAR SUBSIDIADO,582,T0001388,ATENCION ( VISITA ) DOMICILIARIA - POR MEDICINA GENERAL,0.00
587,4,EMSSANAR SUBSIDIADO,583,T0001630,TRANSPORTE TERRESTRE DOMICILIARIO DE MEDICAMENTOS - SIMPLE - ZONA URBANA,0.00
588,4,EMSSANAR SUBSIDIADO,584,T0001634,TRANSPORTE TERRESTRE DOMICILIARIO DE MEDICAMENTOS - SIMPLE - ZONA RURAL,0.00
1164,6,MALLAMAS 2025,440,129B01,INTERNACION ADULTOS COMPLEJIDAD BAJA HABITACION INDIVIDUAL (INCLUYE AISLAMIENTO),0.00
1166,6,MALLAMAS 2025,441,129B02,INTERNACION ADULTOS COMPLEJIDAD BAJA HABITACION MULTIPLE,0.00
1168,6,MALLAMAS 2025,6,161101,EXTRACCION DE CUERPO EXTRANO EN ORBITA,0.00
1163,6,MALLAMAS 2025,7,180201,DRENAJE DE COLECCION DE CONDUCTO AUDITIVO EXTERNO,0.00
1170,6,MALLAMAS 2025,8,184101,SUTURA DE LACERACION DE PABELLON AURICULAR,0.00
1505,6,MALLAMAS 2025,433,1906317,COPROCULTIVO. -- INCY : IDENTIFICACION GENERO O ESPECIE,0.00
1165,6,MALLAMAS 2025,9,230101,EXODONCIA DE DIENTE PERMANENTE UNIRRADICULAR,0.00
1171,6,MALLAMAS 2025,10,230102,EXODONCIA DE DIENTE PERMANENTE MULTIRRADICULAR,0.00
1167,6,MALLAMAS 2025,12,230201,EXODONCIA DE DIENTE TEMPORAL UNIRRADICULAR,0.00
1172,6,MALLAMAS 2025,13,230202,EXODONCIA DE DIENTE TEMPORAL MULTIRRADICULAR,0.00
1169,6,MALLAMAS 2025,15,231101,EXODONCIA QUIRURGICA UNIRRADICULAR,0.00
1179,6,MALLAMAS 2025,16,231201,EXODONCIA QUIRURGICA MULTIRRADICULAR,0.00
1180,6,MALLAMAS 2025,18,232102,OBTURACION DENTAL CON RESINA DE FOTOCURADO,0.00
1182,6,MALLAMAS 2025,19,232103,OBTURACION DENTAL CON IONOMERO DE VIDRIO,0.00
1173,6,MALLAMAS 2025,20,232201,OBTURACION TEMPORAL POR DIENTE,0.00
1174,6,MALLAMAS 2025,21,232401,RECONSTRUCCION DE ANGULO INCISAL,0.00
1175,6,MALLAMAS 2025,22,232402,RECONSTRUCCION TERCIO INCISAL,0.00
1176,6,MALLAMAS 2025,25,237102,PULPOTOMIA,0.00
1177,6,MALLAMAS 2025,26,237103,PULPECTOMIA,0.00
1178,6,MALLAMAS 2025,27,237301,TERAPIA DE CONDUCTO RADICULAR EN DIENTE UNIRRADICULAR,0.00
1185,6,MALLAMAS 2025,28,237302,TERAPIA DE CONDUCTO RADICULAR EN DIENTE BIRRADICULAR,0.00
1186,6,MALLAMAS 2025,29,237304,TERAPIA DE CONDUCTO RADICULAR EN DIENTE TEMPORAL UNIRRADICULAR,0.00
1181,6,MALLAMAS 2025,30,240301,"ALISADO RADICULAR, CAMPO CERRADO",0.00
1187,6,MALLAMAS 2025,32,247401,FERULIZACION RIGIDA (SUPERIOR O INFERIOR),0.00
1183,6,MALLAMAS 2025,33,247402,FERULIZACION SEMIRRIGIDA (SUPERIOR O INFERIOR),0.00
1184,6,MALLAMAS 2025,34,249101,CONTROL DE HEMORRAGIA DENTAL POSQUIRURGICA,0.00
1188,6,MALLAMAS 2025,35,274901,REMOCION DE CUERPO EXTRANO EN TEJIDOS BLANDOS DE LA BOCA,0.00
1189,6,MALLAMAS 2025,36,275101,SUTURA O REPARACION DE LACERACION (HERIDA) EN LABIOS HASTA DE CINCO CENTIMETROS,0.00
1193,6,MALLAMAS 2025,37,275102,SUTURA O REPARACION DE LACERACION (HERIDA) EN LABIOS DE MAS DE CINCO CENTIMETROS,0.00
1194,6,MALLAMAS 2025,38,275104,SUTURA DE LACERACION EN LABIOS,0.00
1195,6,MALLAMAS 2025,39,275203,SUTURA DE LACERACION DE OTRA PARTE DE LA BOCA,0.00
1190,6,MALLAMAS 2025,41,579401,INSERCION DE DISPOSITIVO URINARIO (VESICAL),0.00
1191,6,MALLAMAS 2025,42,579501,REEMPLAZO DE DISPOSITIVO URINARIO (VESICAL),0.00
1196,6,MALLAMAS 2025,443,5DS002,DERECHOS DE SALA DE CURACIONES O PROCEDIMIENTOS,0.00
1197,6,MALLAMAS 2025,444,5DS003,DERECHOS DE SALA DE PEQUENA CIRUGIA (SUTURAS),0.00
1198,6,MALLAMAS 2025,445,5DS004,DERECHOS DE SALA DE YESOS,0.00
1199,6,MALLAMAS 2025,446,5DSB01,DERECHOS DE SALA DE OBSERVACION EN URGENCIAS COMPLEJIDAD BAJA,0.00
1475,6,MALLAMAS 2025,447,601T01,TRASLADO ASISTENCIAL BASICO TERRESTRE PRIMARIO,0.00
1476,6,MALLAMAS 2025,448,601T02,TRASLADO ASISTENCIAL BASICO TERRESTRE SECUNDARIO,0.00
1192,6,MALLAMAS 2025,43,697101,INSERCION DE DISPOSITIVO INTRAUTERINO ANTICONCEPTIVO [DIU],0.00
1201,6,MALLAMAS 2025,44,721003,PARTO INSTRUMENTADO,0.00
1202,6,MALLAMAS 2025,45,732201,PARTO INTERVENIDO CON MANIOBRAS DE VERSION,0.00
1203,6,MALLAMAS 2025,46,735301,ASISTENCIA DEL PARTO CON O SIN EPISIORRAFIA O PERINEORRAFIA,0.00
1204,6,MALLAMAS 2025,47,735980,OTRA ASISTENCIA MANUAL DEL PARTO ESPONTANEO,0.00
1206,6,MALLAMAS 2025,49,754101,"REMOCION MANUAL DE PLACENTA RETENIDA O REVISION UTERINA, SIN ATENCION DEL PARTO",0.00
1207,6,MALLAMAS 2025,50,786902,"EXTRACCION DE CUERPO EXTRANO EN FALANGES (UNO O MAS) DE MANO, VIA ABIERTA",0.00
1208,6,MALLAMAS 2025,51,797101,REDUCCION CERRADA DE LUXACION EN HOMBRO,0.00
1159,6,MALLAMAS 2025,1,82101,RESECCION DE CHALAZION VIA ANTERIOR,0.00
1160,6,MALLAMAS 2025,2,82102,RESECCION DE CHALAZION VIA POSTERIOR,0.00
1209,6,MALLAMAS 2025,52,829910,EXTRACCION DE CUERPO EXTRANO EN TEJIDOS BLANDOS DE DEDOS DE LA MANO,0.00
1200,6,MALLAMAS 2025,55,861101,DRENAJE DE COLECCION SUPERFICIAL DE PIEL O TEJIDO CELULAR SUBCUTANEO POR INCISION O ASPIRACION,0.00
